    3729.497       0.0000
    3729.512       0.0000
    3729.527       0.0000
    3729.542       0.0000
    3729.557       0.0000
    3729.572       0.0000
    3729.587       0.0000
    3729.603       0.0000
    3729.618       0.0000
    3729.633       0.0000
    3729.648       0.0000
    3729.663       0.0000
    3729.678       0.0000
    3729.693       0.0000
    3729.708       0.0000
    3729.723       0.0000
    3729.738       0.0000
    3729.753       0.0000
    3729.769       0.0000
    3729.784       0.0000
    3729.799       0.0000
    3729.814       0.0000
    3729.829       0.0000
    3729.844       0.0000
    3729.859       0.0000
    3729.874       0.0000
    3729.889       0.0000
    3729.904       0.0000
    3729.919       0.0000
    3729.935       0.0000
    3729.950       0.0000
    3729.965       0.0000
    3729.980       0.0000
    3729.995       0.0000
    3730.010       0.0000
    3730.025       0.0000
    3730.040       0.0000
    3730.055       0.0000
    3730.071       0.0000
    3730.085       0.0000
    3730.101       0.0000
    3730.116       0.0000
    3730.131       0.0000
    3730.146       0.0000
    3730.161       0.0000
    3730.176       0.0000
    3730.191       0.0000
    3730.206       0.0000
    3730.221       0.0000
    3730.237       0.0000
    3730.251       0.0000
    3730.267       0.0000
    3730.282       0.0000
    3730.297       0.0000
    3730.312       0.0000
    3730.327       0.0000
    3730.342       0.0000
    3730.357       0.0000
    3730.372       0.0000
    3730.387       0.0000
    3730.403       0.0000
    3730.417       0.0000
    3730.433       0.0000
    3730.448       0.0000
    3730.463       0.0000
    3730.478       0.0000
    3730.493       0.0000
    3730.508       0.0000
    3730.523       0.0000
    3730.538       0.0000
    3730.553       0.0000
    3730.569       0.0000
    3730.583       0.0000
    3730.599       0.0000
    3730.614       0.0000
    3730.629       0.0000
    3730.644       0.0000
    3730.659       0.0000
    3730.674       0.0000
    3730.689       0.0000
    3730.704       0.0000
    3730.719       0.0000
    3730.735       0.0000
    3730.750       0.0000
    3730.765       0.0000
    3730.780       0.0000
    3730.795       0.0000
    3730.810       0.0000
    3730.825       0.0000
    3730.840       0.0000
    3730.855       0.0000
    3730.870       0.0000
    3730.885       0.0000
    3730.901       0.0000
    3730.916       0.0000
    3730.931       0.0000
    3730.946       0.0000
    3730.961       0.0000
    3730.976       0.0000
    3730.991       0.0000
    3731.006       0.0000
    3731.021       0.0000
    3731.036       0.0000
    3731.052       0.0000
    3731.067       0.0000
    3731.082       0.0000
    3731.097       0.0000
    3731.112       0.0000
    3731.127       0.0000
    3731.142       0.0000
    3731.157       0.0000
    3731.172       0.0000
    3731.187       0.0000
    3731.202       0.0000
    3731.218       0.0000
    3731.233       0.0000
    3731.248       0.0000
    3731.263       0.0000
    3731.278       0.0000
    3731.293       0.0000
    3731.308       0.0000
    3731.323       0.0000
    3731.338       0.0000
    3731.353       0.0000
    3731.368       0.0000
    3731.384       0.0000
    3731.399       0.0000
    3731.414       0.0000
    3731.429       0.0000
    3731.444       0.0000
    3731.459       0.0000
    3731.474       0.0000
    3731.489       0.0000
    3731.504       0.0000
    3731.519       0.0000
    3731.534       0.0000
    3731.550       0.0000
    3731.565       0.0000
    3731.580       0.0000
    3731.595       0.0000
    3731.610       0.0000
    3731.625       0.0000
    3731.640       0.0000
    3731.655       0.0000
    3731.670       0.0000
    3731.685       0.0000
    3731.700       0.0000
    3731.716       0.0000
    3731.731       0.0000
    3731.746       0.0000
    3731.761       0.0000
    3731.776       0.0000
    3731.791       0.0000
    3731.806       0.0000
    3731.821       0.0000
    3731.836       0.0000
    3731.851       0.0000
    3731.866       0.0000
    3731.882       0.0000
    3731.897       0.0000
    3731.912       0.0000
    3731.927       0.0000
    3731.942       0.0000
    3731.957       0.0000
    3731.972       0.0000
    3731.987       0.0000
    3732.002       0.0000
    3732.017       0.0000
    3732.032       0.0000
    3732.048       0.0000
    3732.063       0.0000
    3732.078       0.0000
    3732.093       0.0000
    3732.108       0.0000
    3732.123       0.0000
    3732.138       0.0000
    3732.153       0.0000
    3732.168       0.0000
    3732.183       0.0000
    3732.198       0.0000
    3732.214       0.0000
    3732.229       0.0000
    3732.244       0.0000
    3732.259       0.0000
    3732.274       0.0000
    3732.289       0.0000
    3732.304       0.0000
    3732.319       0.0000
    3732.334       0.0000
    3732.350       0.0000
    3732.365       0.0000
    3732.380       0.0000
    3732.395       0.0000
    3732.410       0.0000
    3732.425       0.0000
    3732.440       0.0000
    3732.455       0.0000
    3732.470       0.0000
    3732.485       0.0000
    3732.500       0.0000
    3732.516       0.0000
    3732.531       0.0000
    3732.546       0.0000
    3732.561       0.0000
    3732.576       0.0000
    3732.591       0.0000
    3732.606       0.0000
    3732.621       0.0000
    3732.636       0.0000
    3732.651       0.0000
    3732.667       0.0000
    3732.682       0.0000
    3732.697       0.0000
    3732.712       0.0000
    3732.727       0.0000
    3732.742       0.0000
    3732.757       0.0000
    3732.772       0.0000
    3732.787       0.0000
    3732.802       0.0000
    3732.817       0.0000
    3732.833       0.0000
    3732.848       0.0000
    3732.863       0.0000
    3732.878       0.0000
    3732.893       0.0000
    3732.908       0.0000
    3732.923       0.0000
    3732.938       0.0000
    3732.953       0.0000
    3732.968       0.0000
