3333.9757,0.5728,1116130.0000
3333.9857,0.6775,1116180.0000
3333.9957,0.7710,1116170.0000
3334.0057,0.8482,1116150.0000
3334.0157,0.9067,1116120.0000
3334.0257,0.9463,1116010.0000
3334.0357,0.9689,1115380.0000
3334.0457,0.9772,1112040.0000
3334.0557,0.9738,1099600.0000
3334.0657,0.9609,1070420.0000
3334.0757,0.9400,1030560.0000
3334.0857,0.9122,1003200.0000
3334.0957,0.8784,1001600.0000
3334.1057,0.8399,1009880.0000
3334.1157,0.7990,986936.0000
3334.1257,0.7585,877088.0000
3334.1357,0.7222,683240.0000
3334.1457,0.6932,512938.0000
3334.1557,0.6740,441035.0000
3334.1657,0.6650,473624.0000
3334.1757,0.6652,610814.0000
3334.1857,0.6722,813130.0000
3334.1957,0.6834,954062.0000
3334.2057,0.6967,936103.0000
3334.2157,0.7114,797174.0000
3334.2257,0.7282,655459.0000
3334.2357,0.7482,597569.0000
3334.2457,0.7726,647884.0000
3334.2557,0.8015,788401.0000
3334.2657,0.8342,937864.0000
3334.2757,0.8687,1016300.0000
3334.2857,0.9027,1042900.0000
3334.2957,0.9340,1063460.0000
3334.3057,0.9611,1086860.0000
3334.3157,0.9831,1104050.0000
3334.3257,0.9999,1111970.0000
3334.3357,1.0117,1114410.0000
3334.3457,1.0190,1115010.0000
3334.3557,1.0221,1115150.0000
3334.3657,1.0209,1115120.0000
3334.3757,1.0151,1115010.0000
3334.3857,1.0038,1114910.0000
3334.3957,0.9861,1114750.0000
3334.4057,0.9614,1113820.0000
3334.4157,0.9297,1108600.0000
3334.4257,0.8920,1086580.0000
3334.4357,0.8510,1018910.0000
3334.4457,0.8103,881906.0000
3334.4557,0.7743,711296.0000
3334.4657,0.7474,582008.0000
3334.4757,0.7333,531323.0000
3334.4857,0.7335,556627.0000
3334.4957,0.7475,642240.0000
3334.5057,0.7726,764167.0000
3334.5157,0.8044,892810.0000
3334.5257,0.8377,999147.0000
3334.5357,0.8673,1066360.0000
3334.5457,0.8892,1098230.0000
3334.5557,0.9008,1109360.0000
3334.5657,0.9018,1109640.0000
3334.5757,0.8940,1093300.0000
3334.5857,0.8805,1028970.0000
3334.5957,0.8658,890239.0000
3334.6057,0.8544,734843.0000
3334.6157,0.8495,660157.0000
3334.6257,0.8531,704503.0000
3334.6357,0.8652,845037.0000
3334.6457,0.8840,995040.0000
3334.6557,0.9068,1073960.0000
3334.6657,0.9307,1088990.0000
3334.6757,0.9532,1079690.0000
3334.6857,0.9727,1071640.0000
3334.6957,0.9885,1075450.0000
3334.7057,1.0008,1088320.0000
3334.7157,1.0098,1100900.0000
3334.7257,1.0164,1107890.0000
3334.7357,1.0211,1110270.0000
3334.7457,1.0242,1110650.0000
3334.7557,1.0263,1110370.0000
3334.7657,1.0276,1109650.0000
3334.7757,1.0282,1108450.0000
3334.7857,1.0285,1106980.0000
3334.7957,1.0285,1105780.0000
3334.8057,1.0284,1105320.0000
3334.8157,1.0282,1105620.0000
3334.8257,1.0280,1106300.0000
3334.8357,1.0277,1106780.0000
3334.8457,1.0272,1106860.0000
3334.8557,1.0266,1106530.0000
3334.8657,1.0254,1105930.0000
3334.8757,1.0233,1105160.0000
3334.8857,1.0194,1104300.0000
3334.8957,1.0124,1103410.0000
3334.9057,1.0001,1102510.0000
3334.9157,0.9798,1101590.0000
3334.9257,0.9484,1100570.0000
3334.9357,0.9027,1099370.0000
3334.9457,0.8405,1097960.0000
3334.9557,0.7614,1096340.0000
3334.9657,0.6675,1094480.0000
3334.9757,0.5633,1092370.0000
