3320.7011,0.5141,1003630.0000
3320.7111,0.6004,1013240.0000
3320.7211,0.6798,998469.0000
3320.7311,0.7488,986210.0000
3320.7411,0.8059,988349.0000
3320.7511,0.8509,999421.0000
3320.7611,0.8852,1001990.0000
3320.7711,0.9108,986026.0000
3320.7811,0.9301,966900.0000
3320.7911,0.9450,970040.0000
3320.8011,0.9573,1000960.0000
3320.8111,0.9680,1040860.0000
3320.8211,0.9775,1068720.0000
3320.8311,0.9861,1078560.0000
3320.8411,0.9938,1075840.0000
3320.8511,1.0005,1070440.0000
3320.8611,1.0062,1071090.0000
3320.8711,1.0109,1078840.0000
3320.8811,1.0147,1087710.0000
3320.8911,1.0178,1092200.0000
3320.9011,1.0203,1091270.0000
3320.9111,1.0223,1087620.0000
3320.9211,1.0240,1085640.0000
3320.9311,1.0254,1087800.0000
3320.9411,1.0266,1092090.0000
3320.9511,1.0277,1095380.0000
3320.9611,1.0287,1096800.0000
3320.9711,1.0294,1097160.0000
3320.9811,1.0301,1097210.0000
3320.9911,1.0306,1097180.0000
3321.0011,1.0310,1097160.0000
3321.0111,1.0313,1097160.0000
3321.0211,1.0314,1097190.0000
3321.0311,1.0314,1097220.0000
3321.0411,1.0312,1097240.0000
3321.0511,1.0308,1097240.0000
3321.0611,1.0298,1097220.0000
3321.0711,1.0280,1097200.0000
3321.0811,1.0249,1097170.0000
3321.0911,1.0198,1097140.0000
3321.1011,1.0118,1097120.0000
3321.1111,1.0000,1097100.0000
3321.1211,0.9837,1097030.0000
3321.1311,0.9625,1096920.0000
3321.1411,0.9365,1096340.0000
3321.1511,0.9070,1091830.0000
3321.1611,0.8761,1063550.0000
3321.1711,0.8466,956950.0000
3321.1811,0.8218,749797.0000
3321.1911,0.8048,558057.0000
3321.2011,0.7977,488403.0000
3321.2111,0.8015,556760.0000
3321.2211,0.8156,743385.0000
3321.2311,0.8380,937553.0000
3321.2411,0.8658,1030200.0000
3321.2511,0.8958,1055830.0000
3321.2611,0.9252,1069680.0000
3321.2711,0.9517,1082960.0000
3321.2811,0.9741,1091730.0000
3321.2911,0.9918,1095460.0000
3321.3011,1.0050,1096540.0000
3321.3111,1.0143,1096750.0000
3321.3211,1.0205,1096740.0000
3321.3311,1.0243,1096650.0000
3321.3411,1.0263,1096520.0000
3321.3511,1.0269,1096380.0000
3321.3611,1.0263,1096290.0000
3321.3711,1.0245,1096230.0000
3321.3811,1.0214,1096260.0000
3321.3911,1.0170,1096310.0000
3321.4011,1.0111,1096320.0000
3321.4111,1.0039,1096010.0000
3321.4211,0.9955,1093670.0000
3321.4311,0.9863,1082530.0000
3321.4411,0.9769,1050170.0000
3321.4511,0.9679,997666.0000
3321.4611,0.9599,956445.0000
3321.4711,0.9533,953909.0000
3321.4811,0.9484,977540.0000
3321.4911,0.9452,998826.0000
3321.5011,0.9435,1012230.0000
3321.5111,0.9431,1023760.0000
3321.5211,0.9438,1026230.0000
3321.5311,0.9454,1007670.0000
3321.5411,0.9474,976837.0000
3321.5511,0.9495,962334.0000
3321.5611,0.9507,980811.0000
3321.5711,0.9498,1018780.0000
3321.5811,0.9450,1049520.0000
3321.5911,0.9339,1063100.0000
3321.6011,0.9141,1068260.0000
3321.6111,0.8833,1072740.0000
3321.6211,0.8398,1076070.0000
3321.6311,0.7828,1074740.0000
3321.6411,0.7132,1059770.0000
3321.6511,0.6333,973374.0000
3321.6611,0.5466,642635.0000
3321.6711,0.4574,241762.0000
3321.6811,0.3706,137394.0000
3321.6911,0.2902,107566.0000
3321.7011,0.2193,92215.4000
