3463.9647,0.1958,810906.0000
3463.9747,0.2331,480136.0000
3463.9847,0.2735,272579.0000
3463.9947,0.3189,207365.0000
3464.0047,0.3708,200507.0000
3464.0147,0.4300,241332.0000
3464.0247,0.4954,411942.0000
3464.0347,0.5641,793255.0000
3464.0447,0.6323,1114020.0000
3464.0547,0.6960,1200190.0000
3464.0647,0.7523,1155160.0000
3464.0747,0.7994,1082360.0000
3464.0847,0.8371,1057620.0000
3464.0947,0.8663,1103550.0000
3464.1047,0.8884,1180850.0000
3464.1147,0.9048,1234450.0000
3464.1247,0.9167,1250330.0000
3464.1347,0.9253,1243310.0000
3464.1447,0.9314,1220880.0000
3464.1547,0.9359,1187520.0000
3464.1647,0.9397,1164410.0000
3464.1747,0.9434,1175510.0000
3464.1847,0.9476,1214960.0000
3464.1947,0.9524,1247750.0000
3464.2047,0.9579,1249020.0000
3464.2147,0.9640,1231350.0000
3464.2247,0.9705,1225580.0000
3464.2347,0.9771,1244450.0000
3464.2447,0.9835,1273340.0000
3464.2547,0.9892,1293550.0000
3464.2647,0.9939,1301810.0000
3464.2747,0.9971,1303950.0000
3464.2847,0.9982,1304290.0000
3464.2947,0.9967,1304280.0000
3464.3047,0.9921,1304250.0000
3464.3147,0.9843,1304220.0000
3464.3247,0.9732,1303800.0000
3464.3347,0.9592,1300100.0000
3464.3447,0.9431,1281130.0000
3464.3547,0.9263,1221930.0000
3464.3647,0.9099,1115930.0000
3464.3747,0.8948,1017800.0000
3464.3847,0.8815,997566.0000
3464.3947,0.8697,1069020.0000
3464.4047,0.8589,1176010.0000
3464.4147,0.8484,1235750.0000
3464.4247,0.8381,1208440.0000
3464.4347,0.8285,1104630.0000
3464.4447,0.8207,972161.0000
3464.4547,0.8160,876277.0000
3464.4647,0.8153,860958.0000
3464.4747,0.8188,935612.0000
3464.4847,0.8259,1067760.0000
3464.4947,0.8354,1183040.0000
3464.5047,0.8460,1224890.0000
3464.5147,0.8568,1187760.0000
3464.5247,0.8676,1099510.0000
3464.5347,0.8784,1026050.0000
3464.5447,0.8897,1029270.0000
3464.5547,0.9017,1110670.0000
3464.5647,0.9141,1209940.0000
3464.5747,0.9264,1266510.0000
3464.5847,0.9380,1275960.0000
3464.5947,0.9483,1261860.0000
3464.6047,0.9572,1242320.0000
3464.6147,0.9647,1229110.0000
3464.6247,0.9712,1229310.0000
3464.6347,0.9769,1242930.0000
3464.6447,0.9821,1263410.0000
3464.6547,0.9868,1282430.0000
3464.6647,0.9910,1295180.0000
3464.6747,0.9944,1301510.0000
3464.6847,0.9969,1302970.0000
3464.6947,0.9985,1299940.0000
3464.7047,0.9993,1292330.0000
3464.7147,0.9994,1283810.0000
3464.7247,0.9991,1281130.0000
3464.7347,0.9985,1285440.0000
3464.7447,0.9980,1289690.0000
3464.7547,0.9978,1287480.0000
3464.7647,0.9978,1279880.0000
3464.7747,0.9982,1273470.0000
3464.7847,0.9988,1274410.0000
3464.7947,0.9995,1282780.0000
3464.8047,0.9999,1293030.0000
3464.8147,0.9993,1300140.0000
3464.8247,0.9969,1303390.0000
3464.8347,0.9918,1304490.0000
3464.8447,0.9831,1304840.0000
3464.8547,0.9698,1304760.0000
3464.8647,0.9516,1303170.0000
3464.8747,0.9282,1294460.0000
3464.8847,0.8999,1261000.0000
3464.8947,0.8669,1175330.0000
3464.9047,0.8293,1038740.0000
3464.9147,0.7867,911840.0000
3464.9247,0.7379,861506.0000
3464.9347,0.6812,910908.0000
3464.9447,0.6157,1036710.0000
3464.9547,0.5412,1172050.0000
3464.9647,0.4599,1256350.0000
