3773.8414,0.5131,2007510.0000
3773.8514,0.5997,2007950.0000
3773.8614,0.6792,2008250.0000
3773.8714,0.7482,2008490.0000
3773.8814,0.8048,2008710.0000
3773.8914,0.8486,2008920.0000
3773.9014,0.8807,2009140.0000
3773.9114,0.9030,2009300.0000
3773.9214,0.9175,2009450.0000
3773.9314,0.9264,2009560.0000
3773.9414,0.9316,2009560.0000
3773.9514,0.9345,2009330.0000
3773.9614,0.9359,2008830.0000
3773.9714,0.9366,2008160.0000
3773.9814,0.9370,2007570.0000
3773.9914,0.9371,2007460.0000
3774.0014,0.9372,2007960.0000
3774.0114,0.9372,2008810.0000
3774.0214,0.9373,2009510.0000
3774.0314,0.9373,2009690.0000
3774.0414,0.9374,2009320.0000
3774.0514,0.9374,2008730.0000
3774.0614,0.9375,2008390.0000
3774.0714,0.9376,2008630.0000
3774.0814,0.9377,2009410.0000
3774.0914,0.9378,2010350.0000
3774.1014,0.9379,2011140.0000
3774.1114,0.9379,2011610.0000
3774.1214,0.9380,2011830.0000
3774.1314,0.9379,2011890.0000
3774.1414,0.9377,2011850.0000
3774.1514,0.9372,2011750.0000
3774.1614,0.9365,2011580.0000
3774.1714,0.9350,2011220.0000
3774.1814,0.9326,2010400.0000
3774.1914,0.9283,2008740.0000
3774.2014,0.9213,2006320.0000
3774.2114,0.9102,2004180.0000
3774.2214,0.8934,2003410.0000
3774.2314,0.8690,2003730.0000
3774.2414,0.8356,2003520.0000
3774.2514,0.7919,2000630.0000
3774.2614,0.7379,1989310.0000
3774.2714,0.6747,1944520.0000
3774.2814,0.6049,1765700.0000
3774.2914,0.5325,1230980.0000
3774.3014,0.4624,531471.0000
3774.3114,0.4002,279018.0000
3774.3214,0.3511,217420.0000
3774.3314,0.3193,187547.0000
3774.3414,0.3079,177091.0000
3774.3514,0.3178,184178.0000
3774.3614,0.3481,210208.0000
3774.3714,0.3962,263800.0000
3774.3814,0.4579,465226.0000
3774.3914,0.5279,1165590.0000
3774.4014,0.6007,1775740.0000
3774.4114,0.6711,1960300.0000
3774.4214,0.7352,1994970.0000
3774.4314,0.7901,2002910.0000
3774.4414,0.8345,2006060.0000
3774.4514,0.8686,2007110.0000
3774.4614,0.8934,2006990.0000
3774.4714,0.9104,2006920.0000
3774.4814,0.9215,2007840.0000
3774.4914,0.9281,2009780.0000
3774.5014,0.9315,2011950.0000
3774.5114,0.9323,2013700.0000
3774.5214,0.9309,2014820.0000
3774.5314,0.9270,2015460.0000
3774.5414,0.9202,2015660.0000
3774.5514,0.9098,2015220.0000
3774.5614,0.8951,2013220.0000
3774.5714,0.8754,2007860.0000
3774.5814,0.8507,1996680.0000
3774.5914,0.8216,1973660.0000
3774.6014,0.7894,1916350.0000
3774.6114,0.7562,1774270.0000
3774.6214,0.7248,1514090.0000
3774.6314,0.6982,1208090.0000
3774.6414,0.6792,985763.0000
3774.6514,0.6698,909251.0000
3774.6614,0.6706,984598.0000
3774.6714,0.6813,1200450.0000
3774.6814,0.7001,1479380.0000
3774.6914,0.7245,1675800.0000
3774.7014,0.7512,1743030.0000
3774.7114,0.7768,1770130.0000
3774.7214,0.7982,1828500.0000
3774.7314,0.8125,1910000.0000
3774.7414,0.8171,1974700.0000
3774.7514,0.8102,2006570.0000
3774.7614,0.7905,2015400.0000
3774.7714,0.7575,2007270.0000
3774.7814,0.7114,1958630.0000
3774.7914,0.6538,1797670.0000
3774.8014,0.5867,1460580.0000
3774.8114,0.5133,1049590.0000
3774.8214,0.4370,759341.0000
3774.8314,0.3615,638589.0000
3774.8414,0.2899,651143.0000
