3418.2472,0.5642,1234920.0000
3418.2572,0.6594,1235730.0000
3418.2672,0.7469,1237010.0000
3418.2772,0.8228,1237940.0000
3418.2872,0.8850,1238360.0000
3418.2972,0.9332,1238490.0000
3418.3072,0.9683,1238540.0000
3418.3172,0.9924,1238560.0000
3418.3272,1.0078,1238490.0000
3418.3372,1.0168,1238110.0000
3418.3472,1.0213,1237080.0000
3418.3572,1.0225,1235200.0000
3418.3672,1.0213,1233090.0000
3418.3772,1.0178,1232010.0000
3418.3872,1.0116,1232230.0000
3418.3972,1.0019,1232010.0000
3418.4072,0.9876,1228700.0000
3418.4172,0.9670,1220590.0000
3418.4272,0.9387,1208450.0000
3418.4372,0.9014,1196060.0000
3418.4472,0.8545,1188340.0000
3418.4572,0.7986,1185390.0000
3418.4672,0.7355,1164050.0000
3418.4772,0.6689,1029260.0000
3418.4872,0.6036,670929.0000
3418.4972,0.5453,330893.0000
3418.5072,0.4998,215769.0000
3418.5172,0.4719,187276.0000
3418.5272,0.4647,180958.0000
3418.5372,0.4792,190172.0000
3418.5472,0.5137,230841.0000
3418.5572,0.5645,404227.0000
3418.5672,0.6265,799367.0000
3418.5772,0.6935,1098120.0000
3418.5872,0.7600,1185860.0000
3418.5972,0.8210,1200920.0000
3418.6072,0.8732,1207700.0000
3418.6172,0.9143,1216510.0000
3418.6272,0.9434,1225410.0000
3418.6372,0.9603,1231970.0000
3418.6472,0.9652,1235670.0000
3418.6572,0.9584,1237340.0000
3418.6672,0.9402,1237930.0000
3418.6772,0.9117,1237950.0000
3418.6872,0.8744,1236360.0000
3418.6972,0.8309,1222470.0000
3418.7072,0.7850,1144250.0000
3418.7172,0.7415,903770.0000
3418.7272,0.7054,567330.0000
3418.7372,0.6814,358647.0000
3418.7472,0.6725,302476.0000
3418.7572,0.6801,358530.0000
3418.7672,0.7030,566121.0000
3418.7772,0.7382,897124.0000
3418.7872,0.7813,1128350.0000
3418.7972,0.8273,1203430.0000
3418.8072,0.8717,1222880.0000
3418.8172,0.9112,1232240.0000
3418.8272,0.9437,1237100.0000
3418.8372,0.9684,1238510.0000
3418.8472,0.9857,1237480.0000
3418.8572,0.9966,1233050.0000
3418.8672,1.0026,1223500.0000
3418.8772,1.0049,1210710.0000
3418.8872,1.0048,1202070.0000
3418.8972,1.0034,1203630.0000
3418.9072,1.0014,1210960.0000
3418.9172,0.9993,1210410.0000
3418.9272,0.9978,1193850.0000
3418.9372,0.9970,1172120.0000
3418.9472,0.9972,1163710.0000
3418.9572,0.9985,1170770.0000
3418.9672,1.0008,1182850.0000
3418.9772,1.0038,1197220.0000
3418.9872,1.0073,1214660.0000
3418.9972,1.0107,1229280.0000
3419.0072,1.0137,1236690.0000
3419.0172,1.0158,1239100.0000
3419.0272,1.0165,1239710.0000
3419.0372,1.0156,1239850.0000
3419.0472,1.0129,1239420.0000
3419.0572,1.0081,1237180.0000
3419.0672,1.0012,1230510.0000
3419.0772,0.9924,1217470.0000
3419.0872,0.9820,1201590.0000
3419.0972,0.9706,1190930.0000
3419.1072,0.9590,1184240.0000
3419.1172,0.9480,1158900.0000
3419.1272,0.9387,1093250.0000
3419.1372,0.9316,1013570.0000
3419.1472,0.9266,978233.0000
3419.1572,0.9229,1012960.0000
3419.1672,0.9189,1087960.0000
3419.1772,0.9119,1149600.0000
3419.1872,0.8984,1179340.0000
3419.1972,0.8751,1196920.0000
3419.2072,0.8387,1215500.0000
3419.2172,0.7874,1230520.0000
3419.2272,0.7210,1237840.0000
3419.2372,0.6413,1240020.0000
3419.2472,0.5520,1240410.0000
