3498.4534,0.5546,1353350.0000
3498.4634,0.6481,1353420.0000
3498.4734,0.7339,1353470.0000
3498.4834,0.8084,1353510.0000
3498.4934,0.8694,1353550.0000
3498.5034,0.9166,1353550.0000
3498.5134,0.9511,1353330.0000
3498.5234,0.9750,1352540.0000
3498.5334,0.9905,1351030.0000
3498.5434,1.0000,1349550.0000
3498.5534,1.0055,1349410.0000
3498.5634,1.0083,1350780.0000
3498.5734,1.0093,1352440.0000
3498.5834,1.0089,1353410.0000
3498.5934,1.0072,1353690.0000
3498.6034,1.0039,1353530.0000
3498.6134,0.9983,1352960.0000
3498.6234,0.9898,1351880.0000
3498.6334,0.9773,1350190.0000
3498.6434,0.9602,1348170.0000
3498.6534,0.9383,1346270.0000
3498.6634,0.9119,1344290.0000
3498.6734,0.8821,1335410.0000
3498.6834,0.8511,1288190.0000
3498.6934,0.8217,1139850.0000
3498.7034,0.7972,894390.0000
3498.7134,0.7804,689086.0000
3498.7234,0.7736,620475.0000
3498.7334,0.7776,697092.0000
3498.7434,0.7916,893608.0000
3498.7534,0.8139,1109990.0000
3498.7634,0.8416,1242060.0000
3498.7734,0.8715,1297600.0000
3498.7834,0.9007,1322550.0000
3498.7934,0.9269,1336750.0000
3498.8034,0.9487,1343470.0000
3498.8134,0.9654,1344370.0000
3498.8234,0.9766,1342660.0000
3498.8334,0.9826,1341430.0000
3498.8434,0.9834,1342020.0000
3498.8534,0.9788,1344010.0000
3498.8634,0.9687,1345920.0000
3498.8734,0.9529,1346600.0000
3498.8834,0.9312,1345900.0000
3498.8934,0.9044,1343570.0000
3498.9034,0.8737,1332770.0000
3498.9134,0.8415,1281900.0000
3498.9234,0.8108,1129560.0000
3498.9334,0.7849,880419.0000
3498.9434,0.7670,668049.0000
3498.9534,0.7591,586355.0000
3498.9634,0.7618,644827.0000
3498.9734,0.7740,837364.0000
3498.9834,0.7927,1086460.0000
3498.9934,0.8136,1252590.0000
3499.0034,0.8318,1313090.0000
3499.0134,0.8424,1331550.0000
3499.0234,0.8412,1341790.0000
3499.0334,0.8254,1347820.0000
3499.0434,0.7942,1349240.0000
3499.0534,0.7488,1343270.0000
3499.0634,0.6928,1295070.0000
3499.0734,0.6314,1052430.0000
3499.0834,0.5713,541367.0000
3499.0934,0.5197,236897.0000
3499.1034,0.4829,170658.0000
3499.1134,0.4659,153828.0000
3499.1234,0.4710,157780.0000
3499.1334,0.4978,186510.0000
3499.1434,0.5434,314597.0000
3499.1534,0.6026,757666.0000
3499.1634,0.6693,1191130.0000
3499.1734,0.7373,1326640.0000
3499.1834,0.8012,1348170.0000
3499.1934,0.8574,1351320.0000
3499.2034,0.9035,1352320.0000
3499.2134,0.9393,1352900.0000
3499.2234,0.9654,1353230.0000
3499.2334,0.9834,1353230.0000
3499.2434,0.9952,1352750.0000
3499.2534,1.0025,1351890.0000
3499.2634,1.0068,1351230.0000
3499.2734,1.0092,1351420.0000
3499.2834,1.0104,1352440.0000
3499.2934,1.0111,1353590.0000
3499.3034,1.0113,1354100.0000
3499.3134,1.0113,1353480.0000
3499.3234,1.0111,1351830.0000
3499.3334,1.0104,1350410.0000
3499.3434,1.0090,1350680.0000
3499.3534,1.0060,1352440.0000
3499.3634,1.0006,1354200.0000
3499.3734,0.9911,1355140.0000
3499.3834,0.9756,1355450.0000
3499.3934,0.9518,1355520.0000
3499.4034,0.9173,1355510.0000
3499.4134,0.8700,1355440.0000
3499.4234,0.8089,1355360.0000
3499.4334,0.7344,1355330.0000
3499.4434,0.6485,1355400.0000
3499.4534,0.5549,1355480.0000
