3823.5400,-519553.4391,2106680.0000
3823.5500,-613699.8557,2101780.0000
3823.5600,-698725.0031,2096120.0000
3823.5700,-770498.8447,2091890.0000
3823.5800,-827132.7279,2090960.0000
3823.5900,-868909.6128,2093170.0000
3823.6000,-897731.7746,2096140.0000
3823.6100,-916351.3477,2097050.0000
3823.6200,-927651.6066,2094910.0000
3823.6300,-934149.3605,2091350.0000
3823.6400,-937762.0353,2089310.0000
3823.6500,-939788.1423,2090650.0000
3823.6600,-941011.3976,2094860.0000
3823.6700,-941846.8360,2099830.0000
3823.6800,-942476.9103,2103630.0000
3823.6900,-942955.2281,2105650.0000
3823.7000,-943257.5417,2106240.0000
3823.7100,-943384.2413,2106110.0000
3823.7200,-943292.8053,2105640.0000
3823.7300,-942939.7318,2104850.0000
3823.7400,-942267.8005,2103540.0000
3823.7500,-941192.2857,2101640.0000
3823.7600,-939592.2012,2099350.0000
3823.7700,-937313.9037,2097200.0000
3823.7800,-934193.8848,2095630.0000
3823.7900,-930103.6510,2094500.0000
3823.8000,-925011.4300,2092670.0000
3823.8100,-919044.7620,2087330.0000
3823.8200,-912528.5207,2072360.0000
3823.8300,-905968.0208,2038700.0000
3823.8400,-899968.0926,1983050.0000
3823.8500,-895103.4636,1920830.0000
3823.8600,-891718.7918,1882990.0000
3823.8700,-889741.8631,1891510.0000
3823.8800,-888535.4998,1939960.0000
3823.8900,-886818.4624,1998790.0000
3823.9000,-882674.9373,2040440.0000
3823.9100,-873665.2772,2057630.0000
3823.9200,-857053.1198,2057900.0000
3823.9300,-830163.0188,2049890.0000
3823.9400,-790863.4180,2037210.0000
3823.9500,-738121.6995,2017500.0000
3823.9600,-672478.2415,1978630.0000
3823.9700,-596322.0643,1858400.0000
3823.9800,-513811.7198,1374140.0000
3823.9900,-430402.2342,507856.0000
3824.0000,-352089.8424,252839.0000
3824.0100,-284587.3882,179655.0000
3824.0200,-232657.1822,138375.0000
3824.0300,-199735.9183,119478.0000
3824.0400,-187838.5710,114305.0000
3824.0500,-197610.4560,119439.0000
3824.0600,-228375.9265,138199.0000
3824.0700,-278115.5186,178962.0000
3824.0800,-343432.5706,250250.0000
3824.0900,-419658.2483,478285.0000
3824.1000,-501228.8812,1292170.0000
3824.1100,-582353.2896,1819880.0000
3824.1200,-657834.9408,1963920.0000
3824.1300,-723812.9165,1995100.0000
3824.1400,-778195.2796,1991500.0000
3824.1500,-820665.2547,1976410.0000
3824.1600,-852305.1001,1969190.0000
3824.1700,-875032.3580,1982300.0000
3824.1800,-891001.0140,2011140.0000
3824.1900,-902156.9815,2040190.0000
3824.2000,-910009.3105,2058930.0000
3824.2100,-915593.1593,2067570.0000
3824.2200,-919553.7544,2070660.0000
3824.2300,-922273.6411,2071460.0000
3824.2400,-923987.9293,2071210.0000
3824.2500,-924862.4416,2070310.0000
3824.2600,-925035.2877,2069060.0000
3824.2700,-924649.1200,2067750.0000
3824.2800,-923846.0011,2066320.0000
3824.2900,-922769.0221,2063730.0000
3824.3000,-921564.9000,2058240.0000
3824.3100,-920376.4667,2048970.0000
3824.3200,-919328.0260,2038210.0000
3824.3300,-918507.4528,2031180.0000
3824.3400,-917950.8612,2031860.0000
3824.3500,-917635.9593,2038970.0000
3824.3600,-917487.7474,2047250.0000
3824.3700,-917395.8180,2052390.0000
3824.3800,-917238.1488,2053570.0000
3824.3900,-916904.1422,2052160.0000
3824.4000,-916264.9440,2049540.0000
3824.4100,-915241.2537,2046390.0000
3824.4200,-913709.9412,2042870.0000
3824.4300,-911455.6832,2038980.0000
3824.4400,-908071.9039,2034620.0000
3824.4500,-902830.7978,2029740.0000
3824.4600,-894543.8685,2024330.0000
3824.4700,-881462.2617,2018350.0000
3824.4800,-861293.9272,2011850.0000
3824.4900,-831421.5370,2004860.0000
3824.5000,-789367.7201,1997390.0000
3824.5100,-733464.2572,1989360.0000
3824.5200,-663563.5406,1980570.0000
3824.5300,-581541.5470,1970760.0000
3824.5400,-491347.0115,1959650.0000
